zip,post_district,comment,region,town,lat,lng
8142,Uitikon Waldegg,,ZH,Uitikon Waldegg,47.3649595,8.4622879
8143,Sellenbüren,,ZH,Stallikon,47.343329,8.482777
8143,Stallikon,,ZH,Stallikon,47.32495,8.48999
8143,Uetliberg,,ZH,Uetliberg,47.3495,8.49205
8152,Glattbrugg,,ZH,Glattbrugg,47.4336788,8.5659181
8152,Glattpark (Opfikon),,ZH,Glattpark (Opfikon),47.42357,8.56151
8152,Opfikon,,ZH,Opfikon,47.4346801,8.5671098
8153,Katzenrüti,,ZH,Rümlang,47.4427846,8.5230178
8153,Rümlang,,ZH,Rümlang,47.4503703,8.5297027
8154,Oberglatt ZH,,ZH,Oberglatt ZH,47.4766643,8.5194782
8155,Mettmenhasli,,ZH,Niederhasli,47.47107,8.48621
8155,Nassenwil,,ZH,Nassenwil,47.465664,8.470427
8155,Niederhasli,,ZH,Niederhasli,47.4747169,8.4815479
8156,Oberhasli,,ZH,Oberhasli,47.4651807,8.4974453
8157,Dielsdorf,,ZH,Dielsdorf,47.4824169,8.4535043
8158,Regensberg,,ZH,Regensberg,47.4821446,8.436362
8162,Niedersteinmaur,,ZH,Steinmaur,47.4997532,8.4556518
8162,Obersteinmaur,,ZH,Steinmaur,47.49898,8.45513
8162,Steinmaur,,ZH,Steinmaur,47.4997532,8.4556518
8162,Sünikon,,ZH,Sünikon,47.499997,8.450002
8164,Bachs,,ZH,Bachs,47.5238856,8.4391773
8165,Oberweningen,,ZH,Oberweningen,47.5010329,8.4053581
8165,Schleinikon,,ZH,Schleinikon,47.4981542,8.3914164
8165,Schöfflisdorf,,ZH,Schöfflisdorf,47.4997479,8.4161434
8166,Niederweningen,,ZH,Niederweningen,47.5077974,8.3788864
8172,Niederglatt ZH,,ZH,Niederglatt ZH,47.4904857,8.5033814
8173,Neerach,,ZH,Neerach,47.5126005,8.4730174
8173,Riedt b. Neerach,,ZH,Neerach,47.5126005,8.4730174
8174,Stadel b. Niederglatt,,ZH,Stadel b. Niederglatt,47.5257175,8.4602093
8175,Raat b. Windlach,,ZH,Windlach,47.5450692,8.4659907
8175,Schüpfheim b. Windlach,,ZH,Windlach,47.5450692,8.4659907
8175,Windlach,,ZH,Windlach,47.5450692,8.4659907
8180,Bülach,,ZH,Bülach,47.5160671,8.5419603
8180,Eschenmosen,,ZH,Bülach,47.516005,8.5659196
8180,Nussbaumen ZH,,ZH,Bülach,47.5304777,8.5554916
8181,Endhöri,,ZH,Höri,47.5077505,8.5094304
8181,Höri,,ZH,Höri,47.5082689,8.5104596
8181,Niederhöri,,ZH,Höri,47.50965,8.50356
8182,Hochfelden,,ZH,Hochfelden,47.5234132,8.5156032
8184,Bachenbülach,,ZH,Bachenbülach,47.5032972,8.5458328
8185,Winkel,,ZH,Winkel,47.4921213,8.5554248
8187,Weiach,,ZH,Weiach,47.5564342,8.4375977
8192,Glattfelden,,ZH,Glattfelden,47.5598578,8.4993768
8192,Zweidlen,,ZH,Zweidlen,47.5608,8.46737
8193,Eglisau,,ZH,Eglisau,47.5762223,8.5219809
8194,Hüntwangen,,ZH,Hüntwangen,47.5959731,8.4920685
8195,Wasterkingen,,ZH,Wasterkingen,47.590325,8.4719861
8196,Wil ZH,,ZH,Wil ZH,47.6058683,8.5075995
8197,Rafz,,ZH,Rafz,47.6114723,8.5402379
8200,Schaffhausen,,SH,Schaffhausen,47.7114176,8.6265449
8201,Schaffhausen 1 Fächer,PO box only,SH,Schaffhausen,47.69647,8.63165
8203,Schaffhausen 3 Buchthalen,,SH,Schaffhausen,47.6963321,8.6619517
8207,Schaffhausen 7 Herblingen,,SH,Schaffhausen,47.722181,8.661933
8208,Schaffhausen 8 Kantonsspital,,SH,Schaffhausen,47.7113906,8.6375812
8212,Neuhausen am Rheinfall,,SH,Neuhausen am Rheinfall,47.6837423,8.6126098
8212,Neuhausen am Rheinfall 1,PO box only,SH,Neuhausen am Rheinfall 1,47.681558,8.6181132
8212,Nohl,,ZH,Nohl,47.6697044,8.6076642
8213,Neunkirch,,SH,Neunkirch,47.6895225,8.5004357
8214,Gächlingen,,SH,Gächlingen,47.7089696,8.4936411
8215,Hallau,,SH,Hallau,47.6967786,8.4574122
8216,Oberhallau,,SH,Oberhallau,47.7056562,8.4772173
8217,Wilchingen,,SH,Wilchingen,47.6648801,8.4528505
8218,Osterfingen,,SH,Osterfingen,47.6628275,8.4876811
8219,Trasadingen,,SH,Trasadingen,47.6687,8.42996
8222,Beringen,,SH,Beringen,47.6979625,8.5736822
8223,Guntmadingen,,SH,Guntmadingen,47.6858104,8.5570314
8224,Löhningen,,SH,Löhningen,47.7003,8.55296
8225,Siblingen,,SH,Siblingen,47.7142798,8.5199404
8226,Oberwiesen,,SH,Schleitheim,47.748014,8.4583042
8226,Schleitheim,,SH,Schleitheim,47.75009,8.4868
8228,Beggingen,,SH,Beggingen,47.7667072,8.536764
8231,Hemmental,,SH,Hemmental,47.7334559,8.5871553
8232,Merishausen,,SH,Merishausen,47.7606448,8.6094638
8233,Bargen SH,,SH,Bargen SH,47.7918763,8.610205
8234,Stetten SH,,SH,Stetten SH,47.740257,8.6628262
8235,Lohn SH,,SH,Lohn SH,47.7564818,8.6706968
8236,Büttenhardt,,SH,Büttenhardt,47.7569931,8.6532631
8236,Opfertshofen SH,,SH,Opfertshofen SH,47.7769338,8.662082
8238,Büsingen,,DE,Büsingen,47.6960007,8.6889543
8239,Dörflingen,,SH,Dörflingen,47.7097116,8.7219004
8240,Thayngen,,SH,Thayngen,47.7476886,8.7106201
8241,Barzheim,,SH,Barzheim,47.7600573,8.7211478
8242,Bibern SH,,SH,Bibern SH,47.77294,8.67837
8242,Hofen SH,,SH,Hofen SH,47.7827356,8.6769021
8243,Altdorf SH,,SH,Altdorf SH,47.7840728,8.6586546
8245,Feuerthalen,,ZH,Feuerthalen,47.6875456,8.646955
8246,Alt Paradies,,ZH,Langwiesen,47.68424,8.66157
8246,Langwiesen,,ZH,Langwiesen,47.68424,8.66157
8247,Flurlingen,,ZH,Flurlingen,47.685357,8.6294367
8248,Uhwiesen,,ZH,Uhwiesen,47.6714288,8.640377
8252,Mettschlatt,,TG,Schlatt TG,47.6563405,8.6981922
8252,Oberschlatt TG,,TG,Schlatt TG,47.6575545,8.6935508
8252,Schlatt TG,,TG,Schlatt TG,47.6613462,8.7029709
8252,Unterschlatt,,TG,Schlatt TG,47.6613462,8.7029709
8253,Diessenhofen,,TG,Diessenhofen,47.6895309,8.7494398
8253,St. Katharinental,,TG,Diessenhofen,47.6911034,8.7359375
8253,Willisdorf,,TG,Willisdorf,47.6809381,8.7362326
8254,Basadingen,,TG,Basadingen,47.6625646,8.747026
8255,Schlattingen,,TG,Schlattingen,47.6607178,8.771102
8259,Etzwilen,,TG,Etzwilen,47.660033,8.8180223
8259,Kaltenbach,,TG,Kaltenbach,47.6518449,8.8393541
8259,Rheinklingen,,TG,Rheinklingen,47.6733,8.80856
8259,Wagenhausen,,TG,Wagenhausen,47.6529179,8.8403094
8260,Stein am Rhein,,SH,Stein am Rhein,47.6558193,8.8579556
8260,Stein am Rhein 1,PO box only,SH,Stein am Rhein 1,47.6549878,8.8622199
8260,Stein am Rhein 2 Stadt,PO box only,SH,Stein am Rhein 2 Stadt,47.6594374,8.8589002
8261,Hemishofen,,SH,Hemishofen,47.6768604,8.8319084
8262,Bibermühle,,SH,Ramsen,47.6808208,8.8004708
8262,Ramsen,,SH,Ramsen,47.7069923,8.8122279
8262,Wiesholz,,SH,Ramsen,47.7094088,8.833813
8263,Buch SH,,SH,Buch SH,47.7180896,8.7850713
8264,Bornhausen,,TG,Eschenz,47.6267538,8.8788574
8264,Eschenz,,TG,Eschenz,47.648154,8.8733916
8264,Klingenzell,,TG,Eschenz,47.648154,8.8733916
8265,Mammern,,TG,Mammern,47.6415508,8.9224553
8266,Aufhofen,,TG,Steckborn,47.5480047,8.9743852
8266,Dietlismühle,,TG,Steckborn,47.5452323,8.957701
8266,Glarisegg,,TG,Steckborn,47.6558339,8.9573885
8266,Heretswilen,,TG,Steckborn,47.6608613,9.0132686
8266,Steckborn,,TG,Steckborn,47.6680452,8.9822824
8267,Berlingen,,TG,Berlingen,47.6741319,9.0192378
8268,Arenenberg,,TG,Mannenbach-Salenstein,47.6717735,9.0611992
8268,Mannenbach-Salenstein,,TG,Mannenbach-Salenstein,47.67313,9.05253
8268,Salenstein,,TG,Salenstein,47.6659202,9.0539526
8269,Fruthwilen,,TG,Fruthwilen,47.6557627,9.056898
8272,Ermatingen,,TG,Ermatingen,47.6555386,9.0909169
8273,Triboltingen,,TG,Triboltingen,47.66055,9.11097
8274,Gottlieben,,TG,Gottlieben,47.6635399,9.1348964
8274,Tägerwilen,,TG,Tägerwilen,47.655571,9.1312081
8280,Kreuzlingen,,TG,Kreuzlingen,47.6447397,9.1707858
8280,Kreuzlingen 1,PO box only,TG,Kreuzlingen 1,47.6403669,9.1576128
8280,Kreuzlingen 2 Hirschenplatz,PO box only,TG,Kreuzlingen 2,47.644404,9.1800159
8280,Kreuzlingen 3 Ziil,PO box only,TG,Kreuzlingen 3,47.638679,9.202616
8285,Kreuzlingen Ifolor AG,,TG,Kreuzlingen Ifolor AG,47.5487343,9.1785137
8301,Glattzentrum b. Wallisellen,PO box only,ZH,Glattzentrum b. Wallisellen,47.4089139,8.5953092
8302,Gerlisberg,,ZH,Kloten,47.4646047,8.6152048
8302,Kloten,,ZH,Kloten,47.4495116,8.5821648
8303,Baltenswil ZH,,ZH,Bassersdorf,47.42983,8.64205
8303,Bassersdorf,,ZH,Bassersdorf,47.4434608,8.6287132
8304,Neugut b. Dübendorf,,ZH,Wallisellen,47.4043222,8.6011114
8304,Wallisellen,,ZH,Wallisellen,47.4156189,8.5889722
8305,Dietlikon,,ZH,Dietlikon,47.4251986,8.6162283
8306,Brüttisellen,,ZH,Brüttisellen,47.42319,8.62971
8307,Bietenholz,,ZH,Effretikon,47.4141627,8.6837088
8307,Bisikon,,ZH,Effretikon,47.411625,8.696372
8307,Effretikon,,ZH,Effretikon,47.4286844,8.6995151
8307,First,,ZH,Ottikon b. Kemptthal,47.4286844,8.6995151
8307,Luckhausen,,ZH,Ottikon b. Kemptthal,47.4286844,8.6995151
8307,Moosburg,,ZH,Effretikon,47.4286844,8.6995151
8307,Oberkempttal,,ZH,Effretikon,47.4286844,8.6995151
8307,Ottikon b. Kemptthal,,ZH,Ottikon b. Kemptthal,47.4286844,8.6995151
8307,Rikon b. Effretikon,,ZH,Effretikon,47.4286844,8.6995151
8308,Agasul,,ZH,Agasul,47.4075705,8.7174687
8308,Horben b. Illnau,,ZH,Agasul,47.4075705,8.7174687
8308,Illnau,,ZH,Illnau,47.4086221,8.722936
8308,Mesikon,,ZH,Illnau,47.4086221,8.722936
8309,Birchwil (Nürensdorf),,ZH,Nürensdorf,47.4487869,8.6497035
8309,Breite,,ZH,Nürensdorf,47.4611,8.66021
8309,Hakab,,ZH,Nürensdorf,47.4511507,8.6592237
8309,Nürensdorf,,ZH,Nürensdorf,47.4487869,8.6497035
8309,Oberwil b. Nürensdorf,,ZH,Nürensdorf,47.464082,8.6399642
8310,Grafstal,,ZH,Grafstal,47.4437282,8.6995372
8310,Kemptthal,,ZH,Kemptthal,47.4484294,8.7040371
8311,Brütten,,ZH,Brütten,47.4730927,8.6778198
8312,Kleinikon,,ZH,Winterberg ZH,47.4567332,8.6855053
8312,Winterberg ZH,,ZH,Winterberg ZH,47.45654,8.692101
8314,Billikon b. Kyburg,,ZH,Kyburg,47.443025,8.7283015
8314,Ettenhausen b. Kyburg,,ZH,Kyburg,47.44894,8.73773
8314,Kyburg,,ZH,Kyburg,47.4548922,8.7442884
8315,Eschikon,,ZH,Lindau,47.44969,8.68298
8315,Lindau,,ZH,Lindau,47.4427924,8.6763383
8317,Tagelswangen,,ZH,Tagelswangen,47.4309373,8.6723535
8320,Fehraltorf,,ZH,Fehraltorf,47.3881047,8.7517889
8322,Gündisau,,ZH,Gündisau,47.39797,8.80738
8322,Madetswil,,ZH,Madetswil,47.4102046,8.7915955
8330,Irgenhausen,,ZH,Pfäffikon ZH,47.3611107,8.7924022
8330,Pfäffikon ZH,,ZH,Pfäffikon ZH,47.3722412,8.7921111
8330,Wallikon b. Pfäffikon,,ZH,Pfäffikon ZH,47.37791,8.80603
8331,Auslikon,,ZH,Auslikon,47.3455848,8.8069085
8331,Oberbalm b. Auslikon,,ZH,Auslikon,47.3418463,8.8170246
8332,Rumlikon,,ZH,Rumlikon,47.41049,8.76001
8332,Russikon,,ZH,Russikon,47.3955327,8.7779359
8332,Sennhof b. Russikon,,ZH,Russikon,47.3902631,8.787434
8332,Wilhof b. Russikon,,ZH,Russikon,47.3912676,8.7768382
8335,Hittnau,,ZH,Hittnau,47.3689961,8.8227038
8335,Isikon,,ZH,Hittnau,47.3767411,8.813965
8335,Unterhittnau,,ZH,Hittnau,47.3689961,8.8227038
8340,Erlosen,,ZH,Hinwil,47.3126756,8.8204081
8340,Girenbad b. Hinwil,,ZH,Hinwil,47.30957,8.87265
8340,Hadlikon,,ZH,Hinwil,47.2884418,8.8563167
8340,Hinwil,,ZH,Hinwil,47.2993227,8.8427233
8340,Ringwil,,ZH,Hinwil,47.3147863,8.8555409
8342,Bachtel,,ZH,Wernetshausen,47.2946,8.88595
8342,Hasenstrick,,ZH,Wernetshausen,47.2806093,8.88152
8342,Wernetshausen,,ZH,Wernetshausen,47.294371,8.8747631
8344,Bäretswil,,ZH,Bäretswil,47.3368834,8.8666853
8344,Neuthal b. Bäretswil,,ZH,Bäretswil,47.3617328,8.8615457
8345,Adetswil,,ZH,Adetswil,47.3418374,8.8346076
8352,Elsau,,ZH,Elsau,47.4980584,8.7982546
8352,Fulau,,ZH,Elsau,47.4980584,8.7982546
8352,Räterschen,,ZH,Elsau,47.4980584,8.7982546
8352,Ricketwil (Winterthur),,ZH,Ricketwil (Winterthur),47.4994797,8.8071463
8352,Rümikon ZH,,ZH,Elsau,47.4980584,8.7982546
8352,Schnasberg,,ZH,Elsau,47.4980584,8.7982546
8352,Schottikon,,ZH,Elsau,47.4980584,8.7982546
8352,Tollhausen,,ZH,Elsau,47.4980584,8.7982546
8353,Elgg,,ZH,Elgg,47.4948363,8.8671066
8354,Dickbuch,,ZH,Hofstetten ZH,47.4964,8.83173
8354,Hofstetten ZH,,ZH,Hofstetten ZH,47.4731074,8.8538246
8354,Huggenberg,,ZH,Hofstetten ZH,47.45889,8.88649
8354,Jakobsthal,,ZH,Hofstetten ZH,47.4854548,8.8252269
8354,Steig,,ZH,Hofstetten ZH,47.4799995,8.847764
8354,Wenzikon,,ZH,Hofstetten ZH,47.4839216,8.8356424
8355,Aadorf,,TG,Aadorf,47.4893862,8.9053441
8355,Wittershausen,,TG,Aadorf,47.4831708,8.9239982
8356,Ettenhausen TG,,TG,Ettenhausen TG,47.4784073,8.8983179
8356,Tänikon,,TG,Ettenhausen TG,47.479595,8.9053419
8357,Guntershausen b. Aadorf,,TG,Guntershausen b. Aadorf,47.4708587,8.921025
8357,Maischhausen,,TG,Guntershausen b. Aadorf,47.4707815,8.9264547
8360,Eschlikon TG,,TG,Eschlikon TG,47.463985,8.9667384
8360,Holzmannshaus,,TG,Eschlikon TG,47.47303,8.96732
8360,Hurnen,,TG,Eschlikon TG,47.44926,8.96609
8360,Wallenwil,,TG,Wallenwil,47.457651,8.9557001
8362,Balterswil,,TG,Balterswil,47.4523357,8.9366919
8362,Bichelsee-Balterswil,PO box only,TG,Bichelsee-Balterswil,47.4523357,8.9366919
8362,Ifwil b. Balterswil,,TG,Balterswil,47.46575,8.93879
8362,Itaslen,,TG,Balterswil,47.43891,8.94261
8363,Bichelsee,,TG,Bichelsee,47.4409859,8.9238977
8370,Sirnach,,TG,Sirnach,47.4642575,9.0050424
8371,Busswil TG,,TG,Busswil TG,47.6037856,9.0557371
8372,Wiezikon b. Sirnach,,TG,Wiezikon b. Sirnach,47.4459199,8.9869105
8374,Dussnang,,TG,Dussnang,47.4285271,8.9568145
8374,Oberwangen TG,,TG,Oberwangen TG,47.4294032,8.9691114
8374,Schurten TG,,TG,Dussnang,47.4253,8.93349
8374,Tannegg,,TG,Dussnang,47.42839,8.95275
8374,Vogelsang b. Eschlikon,,TG,Dussnang,47.463985,8.9667384
8376,Au TG,,TG,Au TG,47.39757,8.95397
8376,Fischingen,,TG,Fischingen,47.3986786,8.9596507
8400,Winterthur,,ZH,Winterthur,47.485687,8.7292922
8401,Winterthur,PO box only,ZH,Winterthur,47.5013918,8.7749689
8403,Winterthur,,ZH,Winterthur,47.5013918,8.7749689
8404,Reutlingen (Winterthur),,ZH,Reutlingen (Winterthur),47.52812,8.75128
8404,Stadel (Winterthur),,ZH,Stadel (Winterthur),47.53509,8.76485
8404,Winterthur 4 Oberwinterthur,,ZH,Winterthur,47.5234114,8.7531994
8405,Eidberg (Winterthur),,ZH,Winterthur,47.47392,8.79498
8405,Gotzenwil,,ZH,Winterthur,47.4726602,8.7771331
8405,Iberg (Winterthur),,ZH,Winterthur,47.4767259,8.7816766
8405,Winterthur 5 Seen,,ZH,Winterthur,47.4767259,8.7816766
8406,Dättnau,,ZH,Winterthur,47.480136,8.6990696
8406,Winterthur 6 Töss,,ZH,Winterthur,47.491332,8.7062399
8408,Winterthur 8 Wülflingen,,ZH,Winterthur,47.510998,8.696296
8409,Winterthur 9 Neuhegi,,ZH,Winterthur,47.5044332,8.7749343
8411,Winterthur 11 Deutweg,PO box only,ZH,Winterthur,47.4959938,8.7458987
8412,Aesch (Neftenbach),,ZH,Aesch (Neftenbach),47.5411835,8.6798013
8412,Hünikon (Neftenbach),,ZH,Hünikon (Neftenbach),47.5519705,8.6683024
8412,Riet (Neftenbach),,ZH,Riet (Neftenbach),47.5500604,8.663269
8413,Neftenbach,,ZH,Neftenbach,47.5307206,8.6573543
8414,Buch am Irchel,,ZH,Buch am Irchel,47.547766,8.622105
8415,Berg am Irchel,,ZH,Berg am Irchel,47.5697868,8.5981791
8415,Gräslikon,,ZH,Gräslikon,47.5572679,8.6052577
8416,Flaach,,ZH,Flaach,47.5754244,8.6085302
8418,Nussberg,,ZH,Schlatt b. Winterthur,47.4675252,8.8069884
8418,Oberschlatt ZH,,ZH,Schlatt b. Winterthur,47.46387,8.84722
8418,Schlatt b. Winterthur,,ZH,Schlatt b. Winterthur,47.4686662,8.8220973
8418,Unterschlatt ZH,,ZH,Schlatt b. Winterthur,47.4705011,8.8279353
8418,Waltenstein,,ZH,Schlatt b. Winterthur,47.478883,8.8200587
8421,Dättlikon,,ZH,Dättlikon,47.5250347,8.6235455
8422,Pfungen,,ZH,Pfungen,47.5162008,8.6468441
8423,Embrach-Embraport,PO box only,ZH,Embrach-Embraport,47.5176579,8.592231
8424,Embrach,,ZH,Embrach,47.509856,8.5938067
8425,Oberembrach,,ZH,Oberembrach,47.4877064,8.6183666
8426,Augwil,,ZH,Lufingen,47.47342,8.60237
8426,Lufingen,,ZH,Lufingen,47.4896701,8.5942872
8427,Freienstein,,ZH,Freienstein,47.53618,8.58025
8427,Rorbas,,ZH,Rorbas,47.5306966,8.5745109
8427,Rorbas-Freienstein,PO box only,ZH,Rorbas-Freienstein,47.5361434,8.5855418
8428,Teufen ZH,,ZH,Teufen ZH,47.54915,8.56798
8442,Hettlingen,,ZH,Hettlingen,47.5470158,8.7087902
8444,Henggart,,ZH,Henggart,47.5639239,8.6839945
8447,Dachsen,,ZH,Dachsen,47.6660626,8.6160024
8447,Laufen am Rheinfall,,ZH,Dachsen,47.6660626,8.6160024
8450,Andelfingen,,ZH,Andelfingen,47.5948288,8.6789566
8451,Kleinandelfingen,,ZH,Kleinandelfingen,47.6081205,8.6810521
8452,Adlikon b. Andelfingen,,ZH,Adlikon b. Andelfingen,47.5830535,8.6923294
8452,Dätwil ZH,,ZH,Adlikon b. Andelfingen,47.5830535,8.6923294
8452,Niederwil ZH,,ZH,Adlikon b. Andelfingen,47.5830535,8.6923294
8453,Alten,,ZH,Alten,47.5985223,8.6443471
8454,Buchberg,,SH,Buchberg,47.5732503,8.5627138
8455,Rüdlingen,,SH,Rüdlingen,47.5788217,8.5719688
8457,Humlikon,,ZH,Humlikon,47.5763259,8.6704909
8458,Dorf,,ZH,Dorf,47.5728635,8.6475778
8458,Goldenberg,,ZH,Dorf,47.57561,8.6550263
8459,Volken,,ZH,Volken,47.5740714,8.6249262
8460,Marthalen,,ZH,Marthalen,47.621445,8.6359969
8461,Oerlingen,,ZH,Oerlingen,47.6245125,8.6756711
8462,Neurheinau,,ZH,Rheinau,47.6358799,8.6031986
8462,Rheinau,,ZH,Rheinau,47.6433,8.60117
8463,Benken ZH,,ZH,Benken ZH,47.6531308,8.6535956
8464,Ellikon am Rhein,,ZH,Ellikon am Rhein,47.60448,8.5981
8465,Rudolfingen,,ZH,Rudolfingen,47.6402553,8.673966
8465,Wildensbuch,,ZH,Wildensbuch,47.6521308,8.6764382
8466,Trüllikon,,ZH,Trüllikon,47.6389086,8.6997237
8467,Truttikon,,ZH,Truttikon,47.6289912,8.7272903
8468,Girsberg,,ZH,Guntalingen,47.64222,8.76879
8468,Guntalingen,,ZH,Guntalingen,47.6336789,8.7689929
8468,Waltalingen,,ZH,Waltalingen,47.63518,8.7703906
8471,Bänk (Dägerlen),,ZH,Bänk (Dägerlen),47.54819,8.73951
8471,Berg (Dägerlen),,ZH,Berg (Dägerlen),47.5648376,8.72916
8471,Dägerlen,,ZH,Dägerlen,47.5564195,8.7302702
8471,Oberwil (Dägerlen),,ZH,Oberwil (Dägerlen),47.5727309,8.7165253
8471,Rutschwil (Dägerlen),,ZH,Rutschwil (Dägerlen),47.5569647,8.7306986
8472,Oberohringen,,ZH,Seuzach,47.5272361,8.7108345
8472,Ohringen,,ZH,Seuzach,47.5364829,8.7363317
8472,Seuzach,,ZH,Seuzach,47.5364829,8.7363317
8472,Unterohringen,,ZH,Seuzach,47.5342517,8.7132361
8474,Dinhard,,ZH,Dinhard,47.5551167,8.7695628
8474,Eschlikon ZH,,ZH,Dinhard,47.5551167,8.7695628
8474,Welsikon,,ZH,Dinhard,47.5539092,8.7496432
8475,Gisenhard,,ZH,Ossingen,47.6120042,8.7262376
8475,Hausen,,ZH,Ossingen,47.6061955,8.7136275
8475,Langenmoos,,ZH,Ossingen,47.6314746,8.7042792
8475,Ossingen,,ZH,Ossingen,47.6120042,8.7262376
8476,Unterstammheim,,ZH,Unterstammheim,47.6393,8.7903288
8477,Oberstammheim,,ZH,Oberstammheim,47.6329476,8.7982988
8478,Gütighausen,,ZH,Thalheim an der Thur,47.5878651,8.7343131
8478,Thalheim an der Thur,,ZH,Thalheim an der Thur,47.577593,8.7550017
8479,Altikon,,ZH,Altikon,47.5733567,8.7809386
8482,Sennhof (Winterthur),,ZH,Sennhof (Winterthur),47.46738,8.75955
8483,Brünggen,,ZH,Kollbrunn,47.4493129,8.7648155
8483,Kollbrunn,,ZH,Kollbrunn,47.4556987,8.7659701
8483,Weissenthal,,ZH,Kollbrunn,47.45438,8.7727
8484,Dettenried,,ZH,Neschwil,47.4401,8.77953
8484,Neschwil,,ZH,Neschwil,47.429354,8.7887265
8484,Theilingen,,ZH,Theilingen,47.42089,8.76773
8484,Weisslingen,,ZH,Weisslingen,47.431923,8.7634595
8486,Langenhard,,ZH,Rikon im Tösstal,47.4507234,8.801772
8486,Oberlangenhard,,ZH,Rikon im Tösstal,47.45723,8.81191
8486,Rikon im Tösstal,,ZH,Rikon im Tösstal,47.452935,8.8018736
8486,Schwändi ZH,,ZH,Rikon im Tösstal,47.4480603,8.7861378
8486,Unterlangenhard,,ZH,Rikon im Tösstal,47.4521352,8.8027756
8487,Garten,,ZH,Zell ZH,47.4462619,8.8243144
8487,Lettenberg,,ZH,Zell ZH,47.4489283,8.8384664
8487,Rämismühle,,ZH,Rämismühle,47.44278,8.82085
8487,Zell ZH,,ZH,Zell ZH,47.4462619,8.8243144
8488,Girenbad b. Turbenthal,,ZH,Turbenthal,47.4522726,8.8501701
8488,Neubrunn,,ZH,Turbenthal,47.44,8.893333
8488,Oberhofen ZH,,ZH,Turbenthal,47.4288621,8.8893948
8488,Ramsberg,,ZH,Turbenthal,47.4419205,8.8702733
8488,Seelmatten,,ZH,Turbenthal,47.45457,8.89646
8488,Turbenthal,,ZH,Turbenthal,47.4288621,8.8893948
8489,Ehrikon,,ZH,Wildberg,47.4195088,8.8190441
8489,Wildberg,,ZH,Wildberg,47.4195088,8.8190441
8492,Aegetswil,,ZH,Wila,47.420074,8.8454393
8492,Manzenhub,,ZH,Wila,47.39502,8.87641
8492,Ottenhub,,ZH,Wila,47.420074,8.8454393
8492,Schalchen,,ZH,Wila,47.420074,8.8454393
8492,Steinen b. Wila,,ZH,Wila,47.420074,8.8454393
8492,Tablat,,ZH,Wila,47.420074,8.8454393
8492,Wila,,ZH,Wila,47.420074,8.8454393
8493,Blitterswil,,ZH,Saland,47.38643,8.86235
8493,Saland,,ZH,Saland,47.3859592,8.8698121
8494,Bauma,,ZH,Bauma,47.3648348,8.8876841
8494,Bliggenswil,,ZH,Bauma,47.3648348,8.8876841
8494,Lipperschwendi,,ZH,Bauma,47.3602177,8.9181176
8494,Wellenau,,ZH,Bauma,47.3648348,8.8876841
8495,Schmidrüti,,ZH,Schmidrüti,47.4229427,8.9128229
8495,Sitzberg,,ZH,Schmidrüti,47.42458,8.91161
8496,Steg im Tösstal,,ZH,Steg im Tösstal,47.339973,8.9533461
8497,Fischenthal,,ZH,Fischenthal,47.3322248,8.9264052
8498,Gibswil,,ZH,Gibswil,47.3138198,8.9152826
8498,Raad b. Gibswil,,ZH,Gibswil,47.3062157,8.9238173
8499,Sternenberg,,ZH,Sternenberg,47.387038,8.9110737
8500,Bühl b. Frauenfeld,,TG,Frauenfeld,47.5436887,8.9214172
8500,Dingenhart,,TG,Frauenfeld,47.54467,8.93612
8500,Erzenholz,,TG,Frauenfeld,47.5680929,8.8494506
8500,Frauenfeld,,TG,Frauenfeld,47.5535997,8.8987541
8500,Gerlikon,,TG,Gerlikon,47.53555,8.87696
8500,Haldenhof,,TG,Frauenfeld,47.5634834,8.9409195
8500,Herten,,TG,Frauenfeld,47.56234,8.9386
8500,Horgenbach,,TG,Frauenfeld,47.5535997,8.8987541
8500,Huben,,TG,Frauenfeld,47.545172,8.912829
8500,Messenriet,,TG,Frauenfeld,47.5521624,8.8674129
8500,Niederwil TG,,TG,Frauenfeld,47.55393,8.86072
8500,Oberwil TG,,TG,Frauenfeld,47.54578,8.87005
8500,Osterhalden,,TG,Frauenfeld,47.565529,8.873374
8500,Reuti,,TG,Frauenfeld,47.55907,8.94639
8500,Rosenhuben,,TG,Gerlikon,47.54821,8.86251
8500,Strass,,TG,Frauenfeld,47.56276,8.85759
8500,Wellenberg,,TG,Frauenfeld,47.5662549,8.9462506
8501,Frauenfeld,PO box only,TG,Frauenfeld,47.5490682,8.9103431
8502,Frauenfeld,PO box only,TG,Frauenfeld,47.552727,8.884359
8503,Frauenfeld,PO box only,TG,Frauenfeld,47.561313,8.890421
8505,Dettighofen,,TG,Dettighofen,47.6070377,8.9517001
8505,Pfyn,,TG,Pfyn,47.5958782,8.9545792
8506,Ammenhausen,,TG,Lanzenneunforn,47.62701,8.92248
8506,Lanzenneunforn,,TG,Lanzenneunforn,47.623453,8.9380321
8507,Bulgen,,TG,Hörhausen,47.635113,8.9729502
8507,Hörhausen,,TG,Hörhausen,47.635113,8.9729502
8507,Sassenloh,,TG,Hörhausen,47.635113,8.9729502
8508,Homburg,,TG,Homburg,47.6322613,9.0091503
8508,Klingenberg,,TG,Homburg,47.6322613,9.0091503
8508,Oberhörstetten,,TG,Homburg,47.6322613,9.0091503
8508,Reckenwil,,TG,Homburg,47.63471,8.99019
